6.4,     50,    0, 0.39346938775510204
6.4,     50,  100, 0.39346938775510204
6.4,     50,  200, 0.39346938775510204
6.4,     50,  300, 0.39346938775510204
6.4,     50,  400, 0.39346938775510204
6.4,     50,  500, 0.39346938775510204
10.752,   8750,  500, 0.6334693877551021
646.4,   5050,    0, 0.956734693877551
6.4,     50,  600, 0.39346938775510204
6.4,     50,  700, 0.3722448979591837
6.016,     50,  800, 0.3542857142857143
966.4,   7550,    0, 0.9591836734693877
5.376,     50,  900, 0.34775510204081633
135.68,   5050,  100, 0.8587755102040817
19.2,    150,    0, 0.7804081632653062
8.832,   8750,  600, 0.5420408163265306
19.2,    150,  100, 0.7812244897959184
19.2,    150,  200, 0.7804081632653062
19.2,    150,  300, 0.7779591836734694
44.672,   5050,  200, 0.8514285714285714
135.68,   7550,  100, 0.8595918367346939
15.104,    150,  400, 0.6987755102040816
10.752,    150,  500, 0.6334693877551021
8.832,    150,  600, 0.5420408163265306
7.552,   8750,  700, 0.396734693877551
22.4,   5050,  300, 0.7828571428571429
7.552,    150,  700, 0.396734693877551
6.016,    150,  800, 0.3542857142857143
44.672,   7550,  200, 0.8514285714285714
5.376,    150,  900, 0.34775510204081633
32,    250,    0, 0.8514285714285714
15.104,   5050,  400, 0.6987755102040816
32,    250,  100, 0.8514285714285714
6.016,   8750,  800, 0.3542857142857143
32,    250,  200, 0.8522448979591837
22.4,   7550,  300, 0.7820408163265307
22.4,    250,  300, 0.7820408163265307
10.752,   5050,  500, 0.6334693877551021
15.104,    250,  400, 0.6987755102040816
10.752,    250,  500, 0.6334693877551021
5.376,   8750,  900, 0.34775510204081633
15.104,   7550,  400, 0.6987755102040816
8.832,   5050,  600, 0.5420408163265306
8.832,    250,  600, 0.5420408163265306
7.552,    250,  700, 0.396734693877551
6.016,    250,  800, 0.3542857142857143
5.376,    250,  900, 0.34775510204081633
7.552,   5050,  700, 0.396734693877551
10.752,   7550,  500, 0.6334693877551021
44.8,    350,    0, 0.8522448979591837
44.8,    350,  100, 0.8522448979591837
44.672,    350,  200, 0.8522448979591837
6.016,   5050,  800, 0.3542857142857143
22.4,    350,  300, 0.7820408163265307
8.832,   7550,  600, 0.5420408163265306
1132.8,   8850,    0, 0.9591836734693877
15.104,    350,  400, 0.6987755102040816
10.752,    350,  500, 0.6334693877551021
5.376,   5050,  900, 0.34775510204081633
8.832,    350,  600, 0.5420408163265306
7.552,    350,  700, 0.396734693877551
7.552,   7550,  700, 0.396734693877551
6.016,    350,  800, 0.3542857142857143
5.376,    350,  900, 0.34775510204081633
135.68,   8850,  100, 0.8587755102040817
57.6,    450,    0, 0.8530612244897959
659.2,   5150,    0, 0.956734693877551
57.6,    450,  100, 0.8530612244897959
6.016,   7550,  800, 0.3542857142857143
44.672,    450,  200, 0.8514285714285714
22.4,    450,  300, 0.7828571428571429
135.68,   5150,  100, 0.8587755102040817
44.672,   8850,  200, 0.8522448979591837
15.104,    450,  400, 0.6987755102040816
10.752,    450,  500, 0.6334693877551021
5.376,   7550,  900, 0.34775510204081633
8.832,    450,  600, 0.5420408163265306
44.672,   5150,  200, 0.8514285714285714
7.552,    450,  700, 0.396734693877551
6.016,    450,  800, 0.3542857142857143
22.4,   8850,  300, 0.7828571428571429
5.376,    450,  900, 0.34775510204081633
22.4,   5150,  300, 0.7828571428571429
70.4,    550,    0, 0.8538775510204082
70.4,    550,  100, 0.8555102040816327
44.672,    550,  200, 0.8522448979591837
979.2,   7650,    0, 0.9591836734693877
15.104,   5150,  400, 0.6987755102040816
15.104,   8850,  400, 0.6987755102040816
22.4,    550,  300, 0.7828571428571429
15.104,    550,  400, 0.6987755102040816
10.752,   5150,  500, 0.6334693877551021
10.752,    550,  500, 0.6334693877551021
8.832,    550,  600, 0.5420408163265306
135.68,   7650,  100, 0.8587755102040817
7.552,    550,  700, 0.396734693877551
10.752,   8850,  500, 0.6334693877551021
6.016,    550,  800, 0.3542857142857143
8.832,   5150,  600, 0.5420408163265306
5.376,    550,  900, 0.34775510204081633
83.2,    650,    0, 0.8979591836734694
44.672,   7650,  200, 0.8514285714285714
7.552,   5150,  700, 0.396734693877551
83.2,    650,  100, 0.8546938775510204
8.832,   8850,  600, 0.5420408163265306
44.672,    650,  200, 0.8522448979591837
22.4,    650,  300, 0.7828571428571429
6.016,   5150,  800, 0.3542857142857143
22.4,   7650,  300, 0.7828571428571429
15.104,    650,  400, 0.6987755102040816
10.752,    650,  500, 0.6334693877551021
7.552,   8850,  700, 0.396734693877551
5.376,   5150,  900, 0.34775510204081633
8.832,    650,  600, 0.5420408163265306
7.552,    650,  700, 0.396734693877551
15.104,   7650,  400, 0.6987755102040816
6.016,    650,  800, 0.3542857142857143
5.376,    650,  900, 0.34775510204081633
6.016,   8850,  800, 0.3542857142857143
96,    750,    0, 0.9020408163265305
672,   5250,    0, 0.956734693877551
96,    750,  100, 0.8587755102040817
10.752,   7650,  500, 0.6334693877551021
44.672,    750,  200, 0.8522448979591837
22.4,    750,  300, 0.7828571428571429
135.68,   5250,  100, 0.8595918367346939
5.376,   8850,  900, 0.34775510204081633
15.104,    750,  400, 0.6987755102040816
8.832,   7650,  600, 0.5420408163265306
10.752,    750,  500, 0.6334693877551021
8.832,    750,  600, 0.5420408163265306
44.672,   5250,  200, 0.8522448979591837
7.552,    750,  700, 0.396734693877551
6.016,    750,  800, 0.3542857142857143
7.552,   7650,  700, 0.396734693877551
5.376,    750,  900, 0.34775510204081633
22.4,   5250,  300, 0.7820408163265307
108.8,    850,    0, 0.9036734693877551
1145.6,   8950,    0, 0.9583673469387755
108.8,    850,  100, 0.8595918367346939
6.016,   7650,  800, 0.3542857142857143
15.104,   5250,  400, 0.6987755102040816
44.672,    850,  200, 0.8514285714285714
22.4,    850,  300, 0.7820408163265307
10.752,   5250,  500, 0.6334693877551021
15.104,    850,  400, 0.6987755102040816
135.68,   8950,  100, 0.8595918367346939
5.376,   7650,  900, 0.34775510204081633
10.752,    850,  500, 0.6334693877551021
8.832,    850,  600, 0.5420408163265306
8.832,   5250,  600, 0.5420408163265306
7.552,    850,  700, 0.396734693877551
6.016,    850,  800, 0.3542857142857143
44.672,   8950,  200, 0.8522448979591837
5.376,    850,  900, 0.34775510204081633
7.552,   5250,  700, 0.396734693877551
121.6,    950,    0, 0.9036734693877551
992,   7750,    0, 0.9583673469387755
6.016,   5250,  800, 0.3542857142857143
121.6,    950,  100, 0.8587755102040817
22.4,   8950,  300, 0.7828571428571429
44.672,    950,  200, 0.8514285714285714
22.4,    950,  300, 0.7828571428571429
5.376,   5250,  900, 0.34775510204081633
135.68,   7750,  100, 0.8595918367346939
15.104,    950,  400, 0.6987755102040816
10.752,    950,  500, 0.6334693877551021
15.104,   8950,  400, 0.6987755102040816
8.832,    950,  600, 0.5420408163265306
7.552,    950,  700, 0.396734693877551
