6.4,     50,    0, 0.37551020408163266
6.4,     50,  100, 0.37551020408163266
6.4,     50,  200, 0.37551020408163266
326.4,   2550,    0, 0.9910204081632653
6.4,     50,  300, 0.37551020408163266
6.4,     50,  400, 0.37551020408163266
6.4,     50,  500, 0.37551020408163266
646.4,   5050,    0, 0.9951020408163265
212.608,   2550,  100, 0.9787755102040816
6.4,     50,  600, 0.37551020408163266
6.4,     50,  700, 0.37551020408163266
966.4,   7550,    0, 0.996734693877551
6.272,     50,  800, 0.3404081632653061
62.08,   2550,  200, 0.8579591836734695
5.76,     50,  900, 0.29387755102040813
212.608,   5050,  100, 0.9787755102040816
19.2,    150,    0, 0.7893877551020407
27.136,   2550,  300, 0.8228571428571428
19.2,    150,  100, 0.7893877551020407
19.2,    150,  200, 0.7893877551020407
15.104,   2550,  400, 0.7738775510204081
19.2,    150,  300, 0.7893877551020407
212.608,   7550,  100, 0.9787755102040816
62.08,   5050,  200, 0.8579591836734695
15.104,    150,  400, 0.7730612244897959
10.24,    150,  500, 0.6416326530612245
10.24,   2550,  500, 0.6416326530612245
8.832,    150,  600, 0.5142857142857142
7.552,    150,  700, 0.4228571428571429
27.136,   5050,  300, 0.8228571428571428
8.832,   2550,  600, 0.5142857142857142
6.272,    150,  800, 0.3404081632653061
62.08,   7550,  200, 0.8579591836734695
5.76,    150,  900, 0.29387755102040813
32,    250,    0, 0.8171428571428572
7.552,   2550,  700, 0.4228571428571429
15.104,   5050,  400, 0.7738775510204081
32,    250,  100, 0.8171428571428572
32,    250,  200, 0.8138775510204082
6.272,   2550,  800, 0.3404081632653061
27.136,   7550,  300, 0.8228571428571428
27.136,    250,  300, 0.8228571428571428
10.24,   5050,  500, 0.6416326530612245
15.104,    250,  400, 0.7738775510204081
5.76,   2550,  900, 0.29387755102040813
10.24,    250,  500, 0.6416326530612245
8.832,    250,  600, 0.5142857142857142
8.832,   5050,  600, 0.5142857142857142
7.552,    250,  700, 0.4228571428571429
15.104,   7550,  400, 0.7738775510204081
339.2,   2650,    0, 0.9942857142857142
6.272,    250,  800, 0.3404081632653061
5.76,    250,  900, 0.29387755102040813
212.608,   2650,  100, 0.9795918367346939
44.8,    350,    0, 0.8595918367346939
7.552,   5050,  700, 0.4228571428571429
44.8,    350,  100, 0.8595918367346939
10.24,   7550,  500, 0.6416326530612245
62.08,   2650,  200, 0.8579591836734695
44.8,    350,  200, 0.8171428571428572
6.272,   5050,  800, 0.3404081632653061
27.136,    350,  300, 0.8228571428571428
27.136,   2650,  300, 0.8228571428571428
15.104,    350,  400, 0.7730612244897959
10.24,    350,  500, 0.6416326530612245
