6.4,     50,    0, 0.6857142857142857
7.68,   1250,  500, 0.7175510204081632
6.4,     50,  100, 0.6857142857142857
6.4,     50,  200, 0.6857142857142857
6.784,   1250,  600, 0.6759183673469388
326.4,   2550,    0, 0.953469387755102
6.4,     50,  300, 0.6857142857142857
6.4,     50,  400, 0.6857142857142857
6.272,   1250,  700, 0.6481632653061224
6.4,     50,  500, 0.6857142857142857
646.4,   5050,    0, 0.996734693877551
134.144,   2550,  100, 0.8571428571428572
5.376,   1250,  800, 0.5853061224489796
6.4,     50,  600, 0.6759183673469388
6.272,     50,  700, 0.6481632653061224
4.608,   1250,  900, 0.5453061224489796
34.688,   2550,  200, 0.8130612244897959
5.376,     50,  800, 0.5853061224489796
4.608,     50,  900, 0.5453061224489796
134.144,   5050,  100, 0.8555102040816327
172.8,   1350,    0, 0.9477551020408164
19.2,    150,    0, 0.8122448979591836
13.696,   2550,  300, 0.7926530612244898
19.2,    150,  100, 0.8114285714285714
134.144,   1350,  100, 0.8571428571428572
19.2,    150,  200, 0.8130612244897959
9.472,   2550,  400, 0.7493877551020408
34.688,   5050,  200, 0.8122448979591836
34.688,   1350,  200, 0.8130612244897959
13.696,    150,  300, 0.7926530612244898
9.472,    150,  400, 0.7493877551020408
7.68,   2550,  500, 0.7175510204081632
13.696,   1350,  300, 0.7918367346938775
7.68,    150,  500, 0.7175510204081632
9.472,   1350,  400, 0.7493877551020408
6.784,    150,  600, 0.6759183673469388
13.696,   5050,  300, 0.7926530612244898
6.784,   2550,  600, 0.6759183673469388
6.272,    150,  700, 0.6481632653061224
7.68,   1350,  500, 0.7175510204081632
5.376,    150,  800, 0.5853061224489796
4.608,    150,  900, 0.5453061224489796
6.784,   1350,  600, 0.6759183673469388
6.272,   2550,  700, 0.6481632653061224
9.472,   5050,  400, 0.7493877551020408
32,    250,    0, 0.8106122448979591
6.272,   1350,  700, 0.6481632653061224
5.376,   2550,  800, 0.5853061224489796
32,    250,  100, 0.8114285714285714
5.376,   1350,  800, 0.5853061224489796
32,    250,  200, 0.8130612244897959
4.608,   2550,  900, 0.5453061224489796
13.696,    250,  300, 0.7926530612244898
7.68,   5050,  500, 0.7175510204081632
4.608,   1350,  900, 0.5453061224489796
9.472,    250,  400, 0.7493877551020408
7.68,    250,  500, 0.7175510204081632
185.6,   1450,    0, 0.9502040816326531
339.2,   2650,    0, 0.953469387755102
6.784,    250,  600, 0.6759183673469388
6.784,   5050,  600, 0.6759183673469388
6.272,    250,  700, 0.6481632653061224
134.144,   1450,  100, 0.856326530612245
134.144,   2650,  100, 0.856326530612245
5.376,    250,  800, 0.5853061224489796
34.688,   1450,  200, 0.8122448979591836
4.608,    250,  900, 0.5453061224489796
6.272,   5050,  700, 0.6481632653061224
34.688,   2650,  200, 0.8122448979591836
44.8,    350,    0, 0.8138775510204082
13.696,   1450,  300, 0.7918367346938775
44.8,    350,  100, 0.8130612244897959
9.472,   1450,  400, 0.7493877551020408
13.696,   2650,  300, 0.7926530612244898
34.688,    350,  200, 0.8122448979591836
5.376,   5050,  800, 0.5853061224489796
7.68,   1450,  500, 0.7175510204081632
13.696,    350,  300, 0.7918367346938775
9.472,   2650,  400, 0.7493877551020408
9.472,    350,  400, 0.7493877551020408
6.784,   1450,  600, 0.6759183673469388
7.68,    350,  500, 0.7175510204081632
4.608,   5050,  900, 0.5453061224489796
7.68,   2650,  500, 0.7175510204081632
6.272,   1450,  700, 0.6481632653061224
6.784,    350,  600, 0.6759183673469388
6.272,    350,  700, 0.6481632653061224
5.376,   1450,  800, 0.5853061224489796
6.784,   2650,  600, 0.6759183673469388
5.376,    350,  800, 0.5853061224489796
4.608,   1450,  900, 0.5453061224489796
4.608,    350,  900, 0.5453061224489796
6.272,   2650,  700, 0.6481632653061224
57.6,    450,    0, 0.8473469387755102
659.2,   5150,    0, 0.996734693877551
198.4,   1550,    0, 0.9510204081632654
57.6,    450,  100, 0.8457142857142856
5.376,   2650,  800, 0.5853061224489796
34.688,    450,  200, 0.8130612244897959
134.144,   1550,  100, 0.856326530612245
13.696,    450,  300, 0.7910204081632652
134.144,   5150,  100, 0.856326530612245
4.608,   2650,  900, 0.5453061224489796
9.472,    450,  400, 0.7493877551020408
34.688,   1550,  200, 0.8122448979591836
7.68,    450,  500, 0.7175510204081632
13.696,   1550,  300, 0.7918367346938775
6.784,    450,  600, 0.6759183673469388
34.688,   5150,  200, 0.8130612244897959
352,   2750,    0, 0.953469387755102
6.272,    450,  700, 0.6481632653061224
9.472,   1550,  400, 0.7493877551020408
5.376,    450,  800, 0.5853061224489796
7.68,   1550,  500, 0.7175510204081632
134.144,   2750,  100, 0.856326530612245
4.608,    450,  900, 0.5453061224489796
13.696,   5150,  300, 0.7918367346938775
6.784,   1550,  600, 0.6759183673469388
70.4,    550,    0, 0.8497959183673469
34.688,   2750,  200, 0.8114285714285714
70.4,    550,  100, 0.8448979591836735
6.272,   1550,  700, 0.6481632653061224
34.688,    550,  200, 0.8122448979591836
9.472,   5150,  400, 0.7493877551020408
13.696,   2750,  300, 0.7918367346938775
5.376,   1550,  800, 0.5853061224489796
13.696,    550,  300, 0.7926530612244898
4.608,   1550,  900, 0.5453061224489796
9.472,    550,  400, 0.7493877551020408
9.472,   2750,  400, 0.7493877551020408
7.68,   5150,  500, 0.7175510204081632
7.68,    550,  500, 0.7175510204081632
211.2,   1650,    0, 0.9493877551020409
6.784,    550,  600, 0.6759183673469388
7.68,   2750,  500, 0.7175510204081632
6.272,    550,  700, 0.6481632653061224
134.144,   1650,  100, 0.8555102040816327
6.784,   5150,  600, 0.6759183673469388
6.784,   2750,  600, 0.6759183673469388
5.376,    550,  800, 0.5853061224489796
4.608,    550,  900, 0.5453061224489796
34.688,   1650,  200, 0.8122448979591836
6.272,   2750,  700, 0.6481632653061224
83.2,    650,    0, 0.8473469387755102
13.696,   1650,  300, 0.7926530612244898
6.272,   5150,  700, 0.6481632653061224
83.2,    650,  100, 0.8416326530612245
5.376,   2750,  800, 0.5853061224489796
9.472,   1650,  400, 0.7493877551020408
34.688,    650,  200, 0.8122448979591836
13.696,    650,  300, 0.7918367346938775
5.376,   5150,  800, 0.5853061224489796
7.68,   1650,  500, 0.7175510204081632
4.608,   2750,  900, 0.5453061224489796
9.472,    650,  400, 0.7493877551020408
6.784,   1650,  600, 0.6759183673469388
7.68,    650,  500, 0.7175510204081632
4.608,   5150,  900, 0.5453061224489796
6.272,   1650,  700, 0.6481632653061224
364.8,   2850,    0, 0.9542857142857143
6.784,    650,  600, 0.6759183673469388
6.272,    650,  700, 0.6481632653061224
5.376,   1650,  800, 0.5853061224489796
5.376,    650,  800, 0.5853061224489796
134.144,   2850,  100, 0.856326530612245
4.608,   1650,  900, 0.5453061224489796
4.608,    650,  900, 0.5453061224489796
34.688,   2850,  200, 0.8122448979591836
96,    750,    0, 0.8530612244897959
672,   5250,    0, 0.996734693877551
