time,js.latency,js.accuracy,js.throughput,jet.latency,jet.accuracy,jet.throughput
382,1540.35,0.8171466845,6.961304,510.748,0.7940606843,4.431317333
383,1592.71,0.841954023,7.454421333,474.014,0.8220064725,5.351821333
384,1524.9,0.8169209431,7.052154667,761.48,0.8618205632,5.043576
385,1736.21,0.8666666667,4.590288,804.068,0.9029484029,4.727773333
386,1976.97,0.8961672474,4.780618667,986.195,0.9083390765,4.157312
387,2235.79,0.8404401651,4.948781333,702.746,0.8493859082,3.690866667
388,2640.3,0.8410041841,4.747226667,1078.97,0.6939058172,4.178677333
389,2829.82,0.8425925926,4.657597333,963.677,0.7612208259,4.219141333
390,3021.25,0.784,4.895794667,1056.12,0.7524883875,3.768586667
391,3231.57,0.8200950441,4.867349333,573.687,0.7646687697,3.985373333
392,3400.75,0.8407789233,4.487386667,779.357,0.8316008316,3.505112
393,3562.54,0.8247058824,4.944904,1050.61,0.8432432432,3.783074667
394,3757.17,0.842883549,4.689229333,698,0.8677248677,3.432754667
395,4019.88,0.8317815022,4.905413333,1322.9,0.8444962143,4.111474667
396,4185.11,0.8461538462,4.658642667,593.711,0.9127516779,2.633488
397,4327.15,0.8146214099,4.848378667,428.726,0.7049608355,2.626432
398,4488.32,0.7842227378,4.830573333,872.579,0.7476500362,3.96868
399,4612.27,0.814159292,4.688704,276.691,0.7754056362,2.642394667
400,4785.88,0.8513761468,4.925253333,530.55,0.8259325044,3.865941333
401,4936.68,0.8348106366,4.750549333,754.943,0.7824175824,3.49108
402,5110.39,0.803030303,4.617565333,996.799,0.8234442836,3.264002667
403,5280.76,0.8,4.94092,632.517,0.8268251273,3.752810667
404,5444.91,0.8414414414,4.484282667,840.671,0.9148056245,3.236632
405,5634.69,0.7822057461,5.06256,275.776,0.8133971292,2.358341333
406,5818.8,0.8479184367,4.772333333,601.857,0.7948511665,3.439362667
407,6024.14,0.8305084746,4.701504,859.381,0.8103186646,3.493570667
408,6180.97,0.818668707,4.617133333,406.611,0.7930795848,3.127133333
409,6308.01,0.8489909534,5.062424,679.561,0.838254172,3.823768
410,6436.17,0.8427339084,4.668584,1103.63,0.8402734618,4.565328
411,6600.62,0.8308295232,4.864162667,1093.49,0.8527035426,3.899376
412,6721.09,0.8518753973,4.595856,781.844,0.9040612125,2.380298667
413,6856.85,0.8446362515,4.874298667,359.763,0.8592848904,3.034693333
414,6983.93,0.8596713021,4.935117333,407.176,0.787839586,2.899549333
415,7115.41,0.8302839117,4.602173333,735.855,0.7197909863,3.092296
416,7227.78,0.8567823344,4.799274667,390.803,0.7768037761,3.564693333
417,7327.32,0.8406304729,4.586637333,512,0.7812678469,3.245093333
418,7511.69,0.8350088705,4.99728,791.12,0.8244274809,4.091037333
419,7683.08,0.8410557185,4.811914667,1195.52,0.8245910886,4.810224
420,7779.99,0.8135964912,4.793464,1017.06,0.8610687023,3.081962667
421,7900.69,0.872989462,4.695682667,287.356,0.8527918782,3.219629333
422,8010.56,0.8969132207,4.693530667,422.296,0.8225616921,2.784682667
423,8129.64,0.81414791,4.714424,1388.79,0.718922229,4.829781333
424,8269.53,0.7960526316,4.699136,547.97,0.749672346,3.033842667
425,8448.87,0.826435247,5.113453333,642.254,0.786346397,3.950661333
426,8652.58,0.8448074679,4.769853333,975.406,0.7905959541,3.227568
427,8848.94,0.8569915254,4.772976,371.4,0.8270455659,2.803565333
428,9059.91,0.8676470588,4.459613333,914.036,0.8456534595,3.54228
429,9266.5,0.8496568933,4.885570667,264.462,0.8650269946,3.203738667
430,9563.92,0.814861461,5.081546667,376.45,0.7130852341,3.575773333
431,9844.4,0.8620689655,4.550968,698.595,0.7616707617,3.676592
432,10086.1,0.8230508475,4.743061333,1012.4,0.7800393959,4.290112
433,10291.1,0.841954023,4.798773333,695.304,0.7864693446,3.884610667
434,10485,0.8208333333,4.734944,1111.23,0.8264150943,3.721488
435,10689.1,0.8547449968,4.846712,824.203,0.8952496955,2.737296
436,10896.5,0.8895066018,4.792029333,112.547,0.9088507266,2.062221333
437,11096,0.8404401651,4.728994667,196.333,0.7255304586,2.483866667
438,11285.4,0.8355493352,4.729586667,346.181,0.6897028334,3.517365333
439,11489.3,0.8425925926,4.782253333,701.943,0.7552363854,3.347845333
440,11693.6,0.784,4.870810667,1108.57,0.763491006,5.638669333
441,11918.7,0.8200950441,4.831237333,1837.65,0.7582760775,5.324154667
442,12163.4,0.8407789233,4.398530667,1014.88,0.8392116183,4.008770667
443,12464.8,0.8247058824,4.950762667,804.007,0.849360756,2.741765333
444,12640.1,0.842883549,7.451952,651.566,0.8830860534,1.619602667
445,10862.6,0.8317815022,23.94098667,80.3152,0.7861822513,4.230626667
446,7777.44,0.8461538462,23.74335733,48.022,0.754950495,6.487282667
447,4671.02,0.8146214099,24.04734133,52.1778,0.7049608355,8.986042667
448,1701,0.782745098,24.042664,53.9101,0.7316017316,11.38373067
449,133.517,0.8170829976,15.46060533,51.4615,0.771902131,11.68866933
450,45.9121,0.8743169399,12.960992,55.6092,0.8106312292,11.61391467
451,46.7253,0.8932806324,13.35763467,52.0909,0.8790383171,11.71755733
452,45.1573,0.846921797,12.107936,55.6739,0.8466453674,12.25366933
453,45.3111,0.8489208633,11.55072533,52.5843,0.8531951641,11.89457867
454,44.9444,0.8984310487,11.24674933,53.1236,0.9343065693,11.636984
455,44.5444,0.8587848933,11.162688,51.8667,0.851098454,11.622264
456,45.0444,0.8778501629,11.09694667,50.7444,0.8850393701,11.60539467
457,44.7253,0.8732394366,11.18344267,52.4713,0.8892380204,11.77538667
458,45.4045,0.8996539792,11.23634933,52.7174,0.906144497,12.29757333
459,45.0889,0.8824688116,11.649224,50.7778,0.9008317338,11.59583467
460,46.3333,0.8546895641,12.20486133,54.6023,0.8971608833,11.86550133
461,46.8,0.8775376555,12.51372533,51.1111,0.8776425368,11.648824
462,45.8889,0.8773006135,12.26751467,51.6023,0.9015725102,11.95652
463,45.5222,0.8588588589,12.549152,51.3516,0.9024110218,12.37725867
464,44.7556,0.8714462299,12.57415733,50.6778,0.8899579074,12.39309067
465,45.0778,0.8566084788,12.646872,50.4556,0.8737034777,12.54349067
466,45.4667,0.875,13.147128,50.7955,0.8863221884,12.49026667
467,45.5333,0.8761363636,13.43408,53.0341,0.9118773946,12.81701067
468,45.6333,0.8479262673,13.61018933,53.3261,0.9124931205,13.816744
469,46.1667,0.8574752763,13.80988,53.2556,0.8910329171,12.910848
470,47.5889,0.8674203494,14.03857067,52.4713,0.878695209,12.31636267
471,47.7889,0.8745119911,14.324272,52.5376,0.908008658,13.744256
472,45.5333,0.9042056075,13.61781333,50.9111,0.9108571429,12.85378133
473,45.5222,0.827244582,13.574992,51.2921,0.8340175953,12.63736
474,46.6111,0.8257668712,13.84452533,52.0444,0.845508982,12.76613867
475,45.9663,0.8276299113,13.74014133,50.8778,0.8679950187,13.02384533
476,46.1778,0.8435599779,13.73722133,50.8556,0.8866200967,13.17049867
477,46.3778,0.8553524804,13.81071733,54.4773,0.878757515,12.874696
478,46.2889,0.865060241,13.80079467,54.5,0.8748538012,13.022016
479,46.0222,0.864898211,13.64961333,52.0111,0.888358209,12.86809067
480,47.0769,0.8450029922,14.188224,51.0111,0.8464203233,12.995752
481,47.7978,0.8882318155,14.132456,52.2111,0.8883826879,13.14524267
482,45.8778,0.844267727,13.576624,51.1222,0.8806064435,12.59529867
483,45.8352,0.866152768,13.86766667,51.7333,0.8866396761,12.573104
484,45.6517,0.8525252525,13.72842133,52.7444,0.8828125,12.61320267
485,46.1429,0.8464467005,13.940376,51.9,0.9102167183,12.44985333
486,45.7889,0.8808864266,13.611088,51.4667,0.9162759545,12.37763467
487,45.5556,0.8580990629,13.538864,52.7191,0.8678756477,12.74682667
488,46.0667,0.8170391061,13.31318133,53.0652,0.8618638467,13.09060267
489,45.7444,0.8376623377,13.24228533,49.7556,0.8905950096,12.15874667
490,46.8352,0.8565629229,13.84453067,51.3,0.8578778135,12.22782933
491,47.1222,0.8528301887,13.75694933,52.6222,0.8738738739,12.586544
492,44.9663,0.8449612403,12.80292267,50.4333,0.8957992362,12.23332
493,45.0111,0.8060046189,12.99155467,51.236,0.8932714617,12.35165067
494,45.4111,0.8311390956,12.95333333,50.8132,0.885361552,12.25909333
495,45.7889,0.8262857143,13.10503733,50.7333,0.8831318365,12.481448
496,45.5333,0.8588445503,13.23943467,51.5778,0.910938434,12.31226933
497,45.2111,0.8507183011,13.32979467,51.0682,0.8786558805,11.94763733
498,45.9222,0.806671721,13.29102133,52.2717,0.8483516484,12.792056
499,45.4,0.8651778329,13.22301867,50.0659,0.8595943838,11.999192
500,47.0111,0.8743169399,12.87282667,49.9778,0.8851590106,11.704624
501,46.3667,0.8932806324,13.17446933,50.2889,0.9104820199,12.37654667
502,44.6222,0.846921797,12.242072,49.5667,0.8821233411,11.98998667
503,44.4889,0.8489208633,11.56434933,50.3444,0.8531951641,11.93024533
504,45.0444,0.8984310487,11.244112,50.2556,0.9343065693,11.784472
505,44.5111,0.8587848933,11.16106933,50.9444,0.851098454,11.70056267
506,44.8333,0.8778501629,11.09881333,49.1667,0.8850393701,11.64600533
507,44.8333,0.8732394366,11.06971733,51.4535,0.8892380204,11.33286133
508,45.4556,0.8996539792,11.35113067,51.7391,0.906144497,12.41702667
509,45.1111,0.8824688116,11.64919467,49.2111,0.9008317338,11.519752
510,46.3407,0.8546895641,12.33454667,50.2727,0.8971608833,11.247128
511,46.4719,0.8775376555,12.38774667,55.6444,0.8776425368,12.222688
512,45.2333,0.8773006135,12.26646933,49.9778,0.9015725102,11.93854133
513,44.7889,0.8588588589,12.54578933,50.3444,0.9024110218,12.34199733
514,44.8556,0.8714462299,12.57564,49.5444,0.8899579074,12.42157067
515,45.5111,0.8566084788,12.648232,49.6889,0.8737034777,12.50496267
516,45.6333,0.875,13.14854667,50.7778,0.8863221884,12.81959733
517,45.2333,0.8761363636,13.44162667,54.2333,0.9118773946,13.313416
518,45.9556,0.8479262673,13.59851733,52.7222,0.9124931205,13.33963733
519,46.1,0.8574752763,13.79607733,52.7111,0.8910329171,12.85814667
520,46.9444,0.8674203494,14.06659733,52.4382,0.878695209,12.81198667
521,47.5556,0.8745119911,14.33123467,52.9444,0.908008658,13.25072267
522,45.8315,0.9042056075,13.442952,52.0556,0.9108571429,12.83596533
523,45.9556,0.827244582,13.58838667,51.2556,0.8340175953,12.69534933
524,45.4505,0.8257668712,13.98304533,50.1,0.845508982,12.76334933
525,46.0444,0.8276299113,13.89348,50.2889,0.8679950187,13.01779467
526,46,0.8435599779,13.58987733,50.3333,0.8866200967,13.16573067
527,45.6778,0.8553524804,13.806952,54.6333,0.878757515,13.34258133
528,45.4667,0.865060241,13.81149867,54.3667,0.8748538012,13.000896
529,45.6484,0.864898211,13.810416,51.5889,0.888358209,12.884392
530,47.8333,0.8450029922,14.012688,50.7,0.8464203233,13.00553333
531,46.9222,0.8882318155,14.28874133,52.8556,0.8883826879,13.16829067
532,45.7444,0.844267727,13.56892267,51.2222,0.8806064435,12.585224
533,45.4778,0.866152768,13.74456,51.7841,0.8866396761,12.16546133
534,45.3667,0.8525252525,13.86172267,52.4444,0.8828125,12.594992
535,45.7444,0.8464467005,13.78049867,51.7391,0.9102167183,12.92701067
536,46.0222,0.8808864266,13.63202933,51.2273,0.9162759545,11.93464
537,45.6629,0.8580990629,13.3564,52.8696,0.8678756477,13.26653867
538,45.7667,0.8170391061,13.34479733,52.8333,0.8618638467,12.65094667
539,45.967,0.8376623377,13.38649867,49.9889,0.8905950096,12.15043467
540,45.7528,0.8565629229,13.53942667,51.4556,0.8578778135,12.22542667
541,47.1111,0.8528301887,13.75916533,52.9222,0.8738738739,12.61409067
542,45.1758,0.8449612403,13.09677867,50.3778,0.8957992362,12.22329867
543,45.1222,0.8060046189,12.99419467,50.6333,0.8932714617,12.342088
544,45.0667,0.8311390956,12.95746933,51.8,0.885361552,12.28123467
545,45.5,0.8262857143,13.09669067,49.2308,0.8831318365,12.43656
546,45.382,0.8588445503,13.109816,51.4368,0.910938434,11.86744
547,45.4066,0.8507183011,13.46042667,51.5484,0.8786558805,12.86590133
548,45.5889,0.806671721,13.28522667,51.4432,0.8483516484,12.27525067
549,45.3596,0.8651778329,13.092552,50.2333,0.8595943838,12.04381333
550,47.011,0.8743169399,13.02081333,50.1333,0.8851590106,11.79213067
551,46.236,0.8932806324,12.98429867,49.8571,0.9104820199,12.27855733
552,45.0778,0.846921797,12.29889867,50.0111,0.8821233411,12.09156267
553,44.5934,0.8489208633,11.68774667,50.0562,0.8531951641,11.78617333
554,43.5889,0.8984310487,11.246264,50.2308,0.9343065693,11.839536
555,44.2967,0.8587848933,11.28045333,49.4222,0.851098454,11.72590133
556,44.4157,0.8778501629,10.97075467,49.3218,0.8850393701,11.163896
557,43.7473,0.8732394366,11.21452533,51.3656,0.8892380204,12.615296
558,45,0.8996539792,11.21933867,51.4778,0.906144497,12.06074667
559,44.3889,0.8824688116,11.64230133,48.9778,0.9008317338,11.480008
560,45.6222,0.8546895641,12.21836267,49.4889,0.8971608833,11.702432
561,46.4333,0.8775376555,12.50877333,52.1333,0.8776425368,12.229512
562,46.0556,0.8773006135,12.271016,48.9222,0.9015725102,11.95804
563,45.1667,0.8588588589,12.53975733,50.0889,0.9024110218,12.320264
564,44.8222,0.8714462299,12.570016,48.6932,0.8899579074,12.05350133
565,45.5,0.8566084788,12.67178667,49.7111,0.8737034777,12.508952
566,45.1333,0.875,13.13311733,51.6222,0.8863221884,13.295872
567,45.5889,0.8761363636,13.44561867,51.5,0.9118773946,12.77164533
568,45.8889,0.8479262673,13.59369333,52.5333,0.9124931205,13.346104
569,46.3333,0.8574752763,13.80368,52.1,0.8910329171,12.842912
570,47.2778,0.8674203494,14.07512267,52.3,0.878695209,12.809176
571,47.6556,0.8745119911,14.31506933,52.5111,0.908008658,13.21993867
572,46.2778,0.9042056075,13.5882,51.9556,0.9108571429,12.83619467
573,45.8889,0.827244582,13.59548,51.2111,0.8340175953,12.754496
574,46.1667,0.8257668712,13.82613067,51.2667,0.845508982,12.75802133
575,46.1,0.8276299113,13.89348,50.6854,0.8679950187,13.02229067
576,45.4889,0.8435599779,13.74750667,52.1667,0.8866200967,13.726768
577,46.2222,0.8553524804,13.800296,52.6484,0.878757515,13.152704
578,46.4111,0.865060241,13.80278133,53.7444,0.8748538012,13.022136
579,45.9444,0.864898211,13.669264,51.0562,0.888358209,12.43545333
580,47.8539,0.8450029922,13.856264,50.0659,0.8464203233,13.429928
581,47.4556,0.8882318155,14.29169333,52.4778,0.8883826879,13.18565067
582,45.1667,0.844267727,13.57496533,50.7889,0.8806064435,12.57896
583,45.1667,0.866152768,13.73786933,51.3222,0.8866396761,12.57724
584,46.2111,0.8525252525,13.862576,51.5556,0.8828125,12.56411467
585,45.6222,0.8464467005,13.76559467,51.5,0.9102167183,12.07241333
586,45.7111,0.8808864266,13.645368,53.6742,0.9162759545,12.56596267
587,45.4889,0.8580990629,13.50946133,50.6044,0.8678756477,12.613968
588,45.7222,0.8170391061,13.33389067,52.7222,0.8618638467,12.69451467
589,45.3,0.8376623377,13.24944267,49.8667,0.8905950096,12.14741333
590,46.8333,0.8565629229,13.68646133,51.1778,0.8578778135,12.22254133
591,47.0556,0.8528301887,13.76033867,52.4505,0.8738738739,12.62244533
592,45.6444,0.8449612403,12.95349867,49.8667,0.8957992362,12.24257333
593,45.1111,0.8060046189,12.99075467,51.0667,0.8932714617,12.35057867
594,44.8,0.8311390956,12.95822933,50.2198,0.885361552,12.29185333
595,45.3222,0.8262857143,13.09972533,50.1461,0.8831318365,12.38654667
596,45.5444,0.8588445503,13.24336533,52.7614,0.910938434,12.597528
597,44.9444,0.8507183011,13.31869333,51.0769,0.8786558805,12.12604533
598,45.2889,0.806671721,13.286432,51.7,0.8483516484,12.26081067
599,45.1444,0.8651778329,13.240848,50.2747,0.8595943838,12.45412267
600,46.2778,0.8743169399,12.887192,50.0333,0.8851590106,11.46979733
601,46.5714,0.8932806324,13.26136533,50.7283,0.9104820199,12.55274933
602,44.3146,0.846921797,12.15134133,49.5222,0.8821233411,12.25905333
603,44.8,0.8489208633,11.56897867,48.5222,0.8531951641,11.73311467
604,44.7222,0.8984310487,11.24662933,48.8977,0.9343065693,11.75410133
605,44.6556,0.8587848933,11.16894667,50.044,0.851098454,11.71255733
606,44.2222,0.8778501629,11.08596267,50.3596,0.8850393701,11.71383467
607,44.3444,0.8732394366,11.096472,49.7865,0.8892380204,11.70585867
608,44.3222,0.8996539792,11.33385067,52.3043,0.906144497,12.56879467
609,44.3667,0.8824688116,11.64477333,48.6705,0.9008317338,11.08336533
610,46.2418,0.8546895641,12.34027467,49.011,0.8971608833,11.683504
611,46.236,0.8775376555,12.37860533,51.6333,0.8776425368,12.215264
612,44.5222,0.8773006135,12.26362933,49.6,0.9015725102,11.98862667
613,45.2556,0.8588588589,12.53885333,49.9775,0.9024110218,12.309168
614,44.7778,0.8714462299,12.570256,48.8022,0.8899579074,12.43877867
615,45.044,0.8566084788,12.81000533,49.9556,0.8737034777,12.497736
616,45.4667,0.875,13.13311733,51.7889,0.8863221884,13.12652267
617,45.5333,0.8761363636,13.44561867,50.4886,0.9118773946,12.41943733
618,45.7,0.8479262673,13.59369333,52.3478,0.9124931205,13.79337067
619,46.1444,0.8574752763,13.80368,52.0568,0.8910329171,12.368928
620,47.0444,0.8674203494,14.07512267,52.1209,0.878695209,13.26740267
621,46.8989,0.8745119911,14.15329067,52.6222,0.908008658,13.24317333
622,45.3407,0.9042056075,13.74997867,50.2111,0.9108571429,12.85805333
623,45.5889,0.827244582,13.59548,50.4111,0.8340175953,12.76650667
624,45.4111,0.8257668712,13.82613067,51.5333,0.845508982,12.77730667
625,45.6889,0.8276299113,13.89348,49.4333,0.8679950187,13.02784
626,45.7111,0.8435599779,13.74750667,52.7667,0.8866200967,13.58921067
627,45.9444,0.8553524804,13.800296,51.4659,0.878757515,12.362456
628,45.8111,0.865060241,13.80278133,53.4783,0.8748538012,13.49529067
629,45.5169,0.864898211,13.50797867,51.4222,0.888358209,12.79619467
630,47.2,0.8450029922,14.01754933,50.6111,0.8464203233,13.02652267
631,47.2444,0.8882318155,14.29169333,53.5795,0.8883826879,12.81557867
632,45.8202,0.844267727,13.42634133,51.1556,0.8806064435,12.595056
633,45.5618,0.866152768,13.57449867,50.9889,0.8866396761,12.53304533
634,46.2308,0.8525252525,14.022784,51.7889,0.8828125,12.57092533
635,45.7978,0.8464467005,13.61479467,51.1778,0.9102167183,12.469432
636,45.7667,0.8808864266,13.64175467,52.9556,0.9162759545,12.86858933
637,45.8444,0.8580990629,13.51454933,49.8068,0.8678756477,11.88451733
638,45.4889,0.8170391061,13.33937333,52.913,0.8618638467,13.145496
639,45.2778,0.8376623377,13.24627467,49.8333,0.8905950096,12.17412267
640,46.7222,0.8565629229,13.68603467,50.3778,0.8578778135,12.195632
641,47.2111,0.8528301887,13.76160533,52.1889,0.8738738739,12.64149067
642,45.2778,0.8449612403,12.96045867,50.2333,0.8957992362,12.26886933
643,44.7444,0.8060046189,12.99162133,50.1685,0.8932714617,12.34852533
644,47.427,0.8311390956,12.80008267,50.1778,0.885361552,12.28139733
645,40.1556,0.8262857143,13.10989867,121.558,0.8831318365,10.69958667
646,40.7556,0.8588445503,13.22846933,138.076,0.910938434,13.41573333
647,42.1444,0.8507183011,13.31368533,45.3218,0.8786558805,11.70245067
