time,js.latency,js.accuracy,js.throughput,jet.latency,jet.accuracy,jet.throughput
76,43.4556,0.9012345679,11.06756267,38.1461,0.9012345679,12.40005333
77,44.3333,0.9021276596,13.252448,39.3778,0.9021276596,14.927048
78,46.0899,0.9485714286,15.904904,41.4667,0.9485714286,13.717608
79,44.0989,0.9174311927,12.81597333,40.0667,0.9174311927,13.17786933
80,43.6222,0.9261083744,13.33731733,39.7079,0.9261083744,13.26490933
81,45.4045,0.9281045752,13.02237867,41.5444,0.9281045752,12.13924
82,44.3297,0.9132075472,11.903912,39.7528,0.9132075472,11.23973867
83,42.7667,0.8289473684,10.76905067,37.8889,0.8289473684,11.330112
84,43.5169,0.819047619,11.389632,38.4889,0.819047619,13.22771733
85,44.4333,0.9618320611,14.47618933,40.3333,0.9618320611,15.09755733
86,45.6111,0.873015873,15.53519733,41.2778,0.873015873,16.017808
87,46.8222,0.9315068493,16.47113867,42.1333,0.9315068493,13.90880533
88,44.022,0.7438016529,13.258456,39.9775,0.7438016529,13.906432
89,43.5667,0.8965517241,13.521928,40.0333,0.8965517241,12.39655733
90,42.5444,0.9221556886,11.883752,38.6,0.9221556886,10.636432
91,43.7889,0.9212121212,9.965528,38.4333,0.9212121212,9.664816
92,41.8,0.9789473684,9.074088,37.1573,0.9789473684,10.56316
93,43.6154,0.9333333333,11.55581067,38.8556,0.9333333333,11.67397867
94,43.3483,0.9230769231,12.426456,39.1011,0.9230769231,14.147232
95,45.7253,0.9398907104,15.43173333,40.9778,0.9398907104,13.721624
96,43.8444,0.9818181818,13.183056,39.5667,0.9818181818,13.87106933
97,44.1685,0.9333333333,13.57751467,40.5667,0.9333333333,13.44198133
98,44.2198,0.9444444444,13.72450667,39.8652,0.9444444444,14.43177067
99,45.8901,0.8672566372,15.53324267,41.3483,0.8672566372,14.98238133
100,45.2889,0.8452380952,15.68652,41.1124,0.8452380952,15.34457333
101,46.3409,0.875502008,14.47200533,42.6444,0.875502008,14.63505333
102,44.5275,0.9510086455,14.14342933,42.1778,0.9510086455,12.99983733
103,43.3444,0.96875,12.46221067,40.4,0.96875,12.766232
104,43.8,0.9716088328,12.877976,40.7753,0.9716088328,12.705976
105,43.4944,0.9584487535,12.83362667,40.0667,0.9584487535,13.173488
106,43.8111,0.9262672811,12.91538133,40.8352,0.9262672811,13.87403467
107,44.9011,0.9192825112,14.60201067,41.0889,0.9192825112,13.51842933
108,44.4667,0.9637305699,13.88064533,41.3182,0.9637305699,14.41453867
109,44.4157,0.9027237354,14.18448267,41.9556,0.9027237354,13.31790667
110,43.6556,0.930875576,13.181624,41.2778,0.930875576,14.44052267
111,46.1778,0.9164086687,14.74956267,42.5843,0.9164086687,14.454528
112,44.8889,0.9018404908,15.19873867,41.1573,0.9018404908,14.867352
113,44.9889,0.9090909091,14.646672,40.9,0.9090909091,13.17713333
114,43.3333,0.8925619835,12.88100267,39.5618,0.8925619835,12.638464
115,43.1556,0.9153846154,11.546352,38.0444,0.9153846154,10.81544267
116,43.0337,0.8181818182,10.144376,37.9888,0.8181818182,11.65164533
117,44.1099,0.8811188811,12.15098133,38.8202,0.8811188811,13.76571467
118,45.7865,0.9197860963,15.39738133,40.9222,0.9197860963,13.61118933
119,44.9,0.9411764706,14.06053867,40.2584,0.9411764706,13.21027733
120,43.2667,0.9333333333,12.10942667,39.3222,0.9333333333,12.79034667
